Weight Vector                  | Iso Sig                                                                           | Simplified IsoSig                                                                 
[0, 0, 5, 3, 4, 10, 6, 6, 5]   | vLLAwzzAvPPAPMQbeedfgikjmlnprpqtsuutuhhakakkbkkbkkargqaturl                       | iLAwwQcbcbdfhghhxxjqwqhgw                                                         
[0, 0, 5, 3, 5, 9, 7, 6, 4]    | wLvLALPPvAPLQwQkbdhghkiimlppnsotsrutvuvdnxhbpaqckaaaabmloucvgb                    | fLLQcacdeeenkqxvn                                                                 
[0, 0, 6, 0, 5, 7, 6, 8, 7]    | wLLvMvALPLMALQQkcdfgijnpjpomoqrvrsuuvuvhsagsimhfbsbnldjngvvgrg                    | lLLPvPAQccdcfihjhkjkkhsraphadwkrr                                                 
[0, 0, 6, 0, 5, 10, 5, 7, 6]   | rLLLvvMMPPQQccegjiimomnlnqqoppqqpqffolqlokorrsnjj                                 | jLALLAQbcbefhgihihhjsqjjhwn                                                       
[0, 0, 6, 0, 6, 10, 5, 4, 8]   | qLAvvPAMMMPkbcbkjhgljinmopoppxxjnjvoagbaaeamib                                    | gLAMPbcbdeffhhjqxhs                                                               
[0, 0, 6, 0, 6, 11, 5, 4, 7]   | sLLvAAwPzPAPQbedhiiilmlnpnproqrrhhoahaheawaaqeacktd                               | hLAMzkbcbdefgghhjhxqhk                                                            
[0, 0, 6, 0, 7, 8, 7, 5, 6]    | tLLLLwzzMPAPQkccgfgkmlokqnpqrqssrstnmbnhimjvaowpmuxxqs                            | iLLAPPcbcedgfhhhtsajssqxh                                                         
[0, 0, 6, 0, 7, 12, 4, 4, 6]   | sLvALwvPAAMQQcdefiijonpolmnrqqrrurucjchurakfvcaqvss                               | fLAMcbcbdeehxjqhk                                                                 
[0, 0, 6, 0, 7, 12, 5, 4, 5]   | oLAvLAzLQQcbcbfhgjnklkmmnnxxjxagetqvfrgnv                                         | iLAwMMcbcbdfgghhhhjhrmhwn                                                         
[0, 0, 6, 0, 8, 3, 8, 7, 7]    | wLvLMwLAzQMPwMAkbdhgihkjnomnoqorqtsuuvvewxkfoitcwskkqcknqorftc                    | fLAMcbcbdeehhjhxn                                                                 
[0, 0, 6, 1, 6, 7, 5, 7, 7]    | vLLvPLAzPzQzMAQcdiggkhimkmpnoqqtsttuuawugrasvvbvxkxgvledvro                       | kLLALPMkccdehhihjjjlnnaqdxdxnk                                                    
[0, 0, 6, 1, 6, 9, 7, 5, 5]    | zLLvzzwPMPAPzLPPQkcdifknoinlkloqstsuwxwyxywyhshfdahbrfgbrualrjllitjkvo            | hLLAMkacdefgggjkqxqhnv                                                            
[0, 0, 6, 1, 6, 11, 4, 4, 7]   | pLLvAwAwQPQbeehgjklmlmnloooxxxavmalahwcvdaa                                       | hLALAkcbbeffggqhknmxkj                                                            
[0, 0, 6, 1, 6, 12, 4, 5, 5]   | qLLvLQvPAQPkcdgiffjmjnnloppophsgsfoghntnbtxdew                                    | hLALPkbcbefggghxjnxqcn                                                            
[0, 0, 6, 2, 5, 8, 5, 5, 8]    | sLLvzLLQMMMPQcdhighjkloompqrorqrhshvfolpuqqfaadmkrf                               | jLLALMQaceefhghiinkuxprwwhn                                                       
[0, 0, 6, 2, 5, 11, 5, 5, 5]   | rLLvMMvLQMMQccdfgfioolkopnnpqqqhsagssahgsringlqls                                 | mLAvPMMzQbccfhgigjkllllpkuuuqwqqqfo                                               
[0, 0, 6, 2, 6, 5, 8, 7, 5]    | qLLvvMvQMQQkcdfkhinomloplmppotkkxjfhuttlsnkosc                                    | gLLAQbcedfeftsqsqsj                                                               
[0, 0, 6, 2, 6, 6, 5, 6, 8]    | tLLvPLAPLwQPAkcdiggkhijloonporqrssawugrasvxrappakxjxsf                            | kLLLPPPkcdgefhijjjihshtnvahxqr                                                    
[0, 0, 7, 0, 5, 11, 5, 5, 6]   | rLLvQLvLQMAQccdfhgiojjknompqqpqhsahgpwbggonbtxdew                                 | eLAkbcbddhxjqs                                                                    
[0, 0, 7, 0, 6, 5, 6, 7, 8]    | qLLvPLAAwPQkcdiggkhlimoonpnppawugrasavjappqajs                                    | iLLLPQcbcgfhgfhhtsmhcoscf                                                         
[0, 0, 7, 0, 6, 8, 5, 6, 7]    | uLLwPvMMwzAPQPccdehfkiilknoqprpsssttawatramxorlpdvgftltlb                         | jLALLAQbcbefhgihihhwsqjjhjn                                                       
[0, 0, 7, 0, 6, 10, 5, 4, 7]   | sLLvQzvPPzQAQcdehgfliomnnqnpqrrrhsqhgggcpornagarppm                               | fLAMcbcbdeehxjqhr                                                                 
[0, 0, 7, 0, 6, 11, 4, 5, 6]   | oLLvQzLAPQccdfhgfjiknmlmnnhsmhgfxegtabttj                                         | iLLALQcaceefgghhjkuxpkwwn                                                         
[0, 0, 7, 0, 6, 12, 4, 5, 5]   | pLvLMLMAAPQbdhggkhilmkooonndnxgvtosxbjpteuc                                       | kLvAwPQkadfgihijijjjaqgmxmuxos                                                    
[0, 0, 7, 0, 8, 9, 6, 5, 4]    | uLLvLvvQPPPPQQcceghjppormnsnmoprtstttqljjhlphjjqjbcrgqaes                         | iLLPPPcaceegfhghnkxkqnqsw                                                         
[0, 0, 7, 0, 8, 11, 4, 3, 6]   | pLLLPzwPzQQacegfihljmkmonoonkbkbttpjdbgfwgc                                       | gLAMPbcbdeffhxjqhxj                                                               
[0, 0, 7, 0, 9, 12, 4, 3, 4]   | sLvAwwzzQPMMQcdefhknknkmmpnpqrqruruqjqxcogwsdbokigv                               | fLLQcaceeedjkuxkn                                                                 
