Weight Vector               | Iso Sig                                                   | Simplified IsoSig                                         
[3, 3, 5, 4, 0, 0, 2, 0, 4] | qLLMLwMvMAQkacdehgjikolnpnpopbkacqabjabnstrmnh            | hLLMAkacdefeggjkaknkhj                                    
[3, 4, 0, 0, 5, 3, 1, 4, 1] | oLLLMLzPMQcbedgfihljknlmnnhhnhgdjocomgkpd                 | hLAMzkbccdefggemkihhhr                                    
[3, 4, 0, 5, 3, 2, 2, 0, 2] | mLLLLLMQQacfgkhljjllkknkkjtxhwjkcwf                       | gLAMPbcbdeffhxjqqxr                                       
[3, 4, 5, 3, 0, 2, 0, 2, 2] | nLLLLAwAQkacfhhfjijmllmmnkgeakanrtfcda                    | hLAMzkbcbdefgghhjhxxxn                                    
[3, 4, 5, 3, 1, 2, 2, 0, 1] | nLvALwMAQkcdeifikjkjlmmmqvhwcgmmtlvnwn                    | hLLAMkacdefgggjkqxqhnv                                    
[4, 0, 0, 3, 0, 5, 0, 5, 4] | mLLLvAPQQbegjjilhklklkhhigbjavaqhma                       | hLLMAkacdefeggjkaknrhj                                    
[4, 0, 0, 4, 2, 4, 3, 1, 3] | oLLLMLwPAQccdefgjhmjklnnmnqruavqggfffdert                 | jLALALQcbbeffihiiqqnnmxemnr                               
[4, 0, 1, 3, 3, 3, 2, 4, 1] | uLvAMwwLQLQvMQccdegfhikkmnooopqssrtturuacjpvvgtallxhggcto | iLvPPQcafefegghhjqxggwraj                                 
[4, 0, 1, 3, 3, 3, 5, 0, 2] | mLLLLwAQQbeffgijkjllklxxhxvseexedjo                       | iLLALQcbddcfgghhdwjjctuss                                 
[4, 0, 1, 3, 4, 3, 1, 3, 2] | mLLLPvMQQbddfhjhikjllldwfgwdfporjnb                       | iLALLQcbccegfghhlpkkljjck                                 
